Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
34281029662,Campos,,JUBARTE,Petrobras,MAR,8-JUB-59D-ESS,8JUB59DESS,03/01/2021,,,"-21:13:01,772","-39:58:57,404","-21:13:01,722","-39:58:57,404",,,0,5010.7,4917,0,1429,26,CAROLINA
